Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,ISSN,ISBN,CODEN,Document Type,Publication Stage,Access Type,Source,EID
"Repond J., Xia L., Eigen G., Price T., Watson N.K., Winter A., Thomson M.A., Cârloganu C., Blazey G.C., Dyshkant A., Francis K., Zutshi V., Gadow K., Göttlicher P., Hartbrich O., Kotera K., Krivan F., Krüger K., Lu S., Lutz B., Reinecke M., Sefkow F., Sudo Y., Tran H.L., Kaplan A., Schultz-Coulon H.-C., Bilki B., Northacker D., Onel Y., Wilson G.W., Kawagoe K., Sekiya I., Suehara T., Yamashiro H., Yoshioka T., Alamillo E.C., Fouz M.C., Marin J., Navarrete J., Pelayo J.P., Verdugo A., Chadeeva M., Danilov M., Gabriel M., Goecke P., Graf C., Israeli Y., Kolk N.V.D., Simon F., Szalay M., Windel H., Bilokin S., Bonis J., Pöschl R., Thiebault A., Richard F., Zerwas D., Balagura V., Boudry V., Brient J.-C., Cornat R., Cvach J., Janata M., Kovalcuk M., Kvasnicka J., Polak I., Smolik J., Vrba V., Zalesak J., Zuklin J., Choi W., Kotera K., Nishiyama M., Sakuma T., Takeshita T., Tozuka S., Tsubokawa T., Uozumi S., Jeans D., Ootani W., Liu L., Chang S., Khan A., Kim D.H., Kong D.J., Oh Y.D., Ikuno T., Sudo Y., Takahashi Y., Götze M., The CALICE Collaboration","8068241300;8702995500;35227132600;57200072436;34574070800;57208474329;35228097800;6602257076;35226977600;35227171000;55113712700;35228223600;15752587300;7003746711;55816086100;56017791300;6508114745;35100583200;35211408900;24464220600;16020268200;8062394000;57210101294;55642120500;57198485521;34882096000;26655198400;6507514840;7004261199;7404530443;6602710003;57200923430;15924135300;57197770111;35412378200;56301517100;6602111375;56662727900;7005998104;35278393700;57194588216;6505989722;57188684450;54973551200;57188762621;56673737100;57194586578;12774763100;55627811900;55438189000;57194599647;56938966300;36483991900;6506252186;56498817100;35227872100;6506883851;6701671981;8450498100;35314525800;8248167500;7005573582;57191978452;57120116100;7102891174;8225852700;57188659009;8301003700;8062455200;57194601904;57200514797;7004129953;36061163100;57200515489;56647560700;37125323600;22836918700;35228106300;34570538600;6603937882;57200789797;57118527400;56017063700;55574223959;35227518200;35227730500;57200520702;36663071100;57200521878;55815958300;","Construction and response of a highly granular scintillator-based electromagnetic calorimeter",2018,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","887",,,"150","168",,3,"10.1016/j.nima.2018.01.016","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85041462993&doi=10.1016%2fj.nima.2018.01.016&partnerID=40&md5=047fa5efd82535eef85fb180a89cb2f2",01689002,,NIMAE,Article,"Final",,Scopus,2-s2.0-85041462993
"Yeo I., Lee Y.-J., Song K., Jin H.-S., Lee J.-E., Kim D., Lee D.-W., Kang N.J.","57200728937;57209343349;57200728952;56997924500;57193632419;57203012734;57195068659;8315288500;","Low-molecular weight keratins with anti-skin aging activity produced by anaerobic digestion of poultry feathers with Fervidobacterium islandicum AW-1",2018,"Journal of Biotechnology","271",,,"17","25",,6,"10.1016/j.jbiotec.2018.02.003","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85042269118&doi=10.1016%2fj.jbiotec.2018.02.003&partnerID=40&md5=ddb17143f76f329a53bc8dc2a9f34e1b",01681656,,JBITD,Article,"Final",,Scopus,2-s2.0-85042269118
"Septian A., Oh S., Shin W.S.","57201503612;26665620700;23019870800;","Sorption of antibiotics onto montmorillonite and kaolinite: competition modelling",2018,"Environmental Technology (United Kingdom)",,,,"1","14",,2,"10.1080/09593330.2018.1459870","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85045152422&doi=10.1080%2f09593330.2018.1459870&partnerID=40&md5=240ac00b39866d7f8365b32f457f929b",09593330,,ENVTE,Article in Press,"Article in Press",,Scopus,2-s2.0-85045152422
"Raja A., Daniel D.J., Ramasamy P., Singh S.G., Sen S., Gadkari S.C.","57189505213;35319662800;36014318600;35185722200;7403696450;7006276412;","Growth and characterization of SrI 2 :Eu 2+ single crystal for gamma ray detector applications",2018,"AIP Conference Proceedings","1942",, 100012,"","",,,"10.1063/1.5028977","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85045758298&doi=10.1063%2f1.5028977&partnerID=40&md5=cc4e6d7b3d16752fad36e4a0a3b44411",0094243X,9780735416345,,Conference Paper,"Final",,Scopus,2-s2.0-85045758298
"Diyan M.","26028317800;","Student Research Abstract: Energy efficient topology management scheme from wireless sensor and ad-hoc network",2018,"Proceedings of the ACM Symposium on Applied Computing","Part F137816",,,"2140","2141",,,"10.1145/3167132.3167459","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050563405&doi=10.1145%2f3167132.3167459&partnerID=40&md5=339e55f66dc74129e22d4af542e79b75",,9781450351911,,Conference Paper,"Final",,Scopus,2-s2.0-85050563405
"Din S.","57188997144;","Student Research Abstract: Human behavior analysis based on big data analytics in cyber-physical system",2018,"Proceedings of the ACM Symposium on Applied Computing","Part F137816",,,"673","674",,,"10.1145/3167132.3167447","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050558009&doi=10.1145%2f3167132.3167447&partnerID=40&md5=bcb1b57c6bacd179834bd631d776018e",,9781450351911,,Conference Paper,"Final",,Scopus,2-s2.0-85050558009
"Yaqub M.A., Ahmed S.H., Kim D.","56735926100;55389144500;35753648800;","BIRD: Bio-inspired distributed interest forwarding in vehicular named-data networks",2018,"Proceedings of the ACM Symposium on Applied Computing",,,,"2078","2083",,,"10.1145/3167132.3167355","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050552386&doi=10.1145%2f3167132.3167355&partnerID=40&md5=be8a16d22f0d34729d3d833a491dba55",,9781450351911,,Conference Paper,"Final",,Scopus,2-s2.0-85050552386
"Dao P.D.Q., Ho S.L., Lim H.-J., Cho C.S.","57194217171;55659242700;56883100200;7403100019;","Microwave-assisted cyclization under mildly basic conditions: Synthesis of 6 h -benzo [c] chromen-6-ones and their 7,8,9,10-tetrahydro analogues",2018,"Journal of Organic Chemistry","83","7",,"4140","4146",,7,"10.1021/acs.joc.8b00048","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85045107415&doi=10.1021%2facs.joc.8b00048&partnerID=40&md5=b065dbf9126dc4b2c92da65a2b6547d0",00223263,,JOCEA,Article,"Final",,Scopus,2-s2.0-85045107415
"Kim D.-Y., Kim K.-M., Kim E.-J., Jang W.-G.","57198515269;57190987288;57199802898;36948705500;","Hypothermia-induced RNA-binding motif protein 3 (RBM3) stimulates osteoblast differentiation via the ERK signaling pathway",2018,"Biochemical and Biophysical Research Communications","498","3",,"459","465",,4,"10.1016/j.bbrc.2018.02.209","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85042920060&doi=10.1016%2fj.bbrc.2018.02.209&partnerID=40&md5=df9d89969c5219bb87043ee336e8803d",0006291X,,BBRCA,Article,"Final",,Scopus,2-s2.0-85042920060
"Jang H., Dhakal K.P., Joo K.-I., Yun W.S., Shinde S.M., Chen X., Jeong S.M., Lee S.W., Lee Z., Lee J., Ahn J.-H., Kim H.","35200924100;40661124600;57192553373;56137163700;55630103200;57037601000;57205175506;57200622214;7102838731;55689995600;56637126000;57192552925;","Transient SHG Imaging on Ultrafast Carrier Dynamics of MoS2 Nanosheets",2018,"Advanced Materials","30","14", 1705190,"","",,5,"10.1002/adma.201705190","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85041895564&doi=10.1002%2fadma.201705190&partnerID=40&md5=dd7a3e0ad66c5f668eef0a4a19e99087",09359648,,ADVME,Article,"Final",,Scopus,2-s2.0-85041895564
"Waken R.J., Song J.J., Kwon S., Min K.-H., Lee G.W.","57195370014;14062434200;56555682900;37089364100;7404852271;","A flexible and efficient spatial interpolator for radar rainfall estimation",2018,"Journal of Applied Statistics","45","5",,"829","844",,,"10.1080/02664763.2017.1317723","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85018818385&doi=10.1080%2f02664763.2017.1317723&partnerID=40&md5=f908a7b11b760206f42ac09c3c55ec13",02664763,,,Article,"Final",,Scopus,2-s2.0-85018818385
"Shin Y., Lee J., Lee J., Lee J., Kim E., Liu K.-H., Lee H.S., Kim J.-H.","57206634976;57201010974;57193994066;57193994062;55705517600;55768214700;35316111800;7601382100;","Validation of a Multiresidue Analysis Method for 379 Pesticides in Human Serum Using Liquid Chromatography-Tandem Mass Spectrometry",2018,"Journal of Agricultural and Food Chemistry","66","13",,"3550","3560",,11,"10.1021/acs.jafc.8b00094","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85044928457&doi=10.1021%2facs.jafc.8b00094&partnerID=40&md5=532b1119e1a1d9eaf5ba7af8f8b4cdbd",00218561,,JAFCA,Article,"Final",,Scopus,2-s2.0-85044928457
"Kudaibergenova D.T., Shin B.","55960214400;56684187700;","Authors and Authoritarianism in Central Asia: Failed Agency and Nationalising Authoritarianism in Uzbekistan and Kazakhstan",2018,"Asian Studies Review","42","2",,"304","322",,,"10.1080/10357823.2018.1447549","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85044380700&doi=10.1080%2f10357823.2018.1447549&partnerID=40&md5=d3454a333c1de418d15ff816a8d3c9be",10357823,,,Article,"Final",,Scopus,2-s2.0-85044380700
"Lee J.Y., Lee K.M., Lee D.H., Kim D.S.","57200389412;14056242700;35233989100;57125070500;","Association of low-dose exposure to persistent organic pollutants with E-cadherin promoter methylation in healthy Koreans",2018,"Biomarkers","23","3",,"293","298",,,"10.1080/1354750X.2017.1417482","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85041124785&doi=10.1080%2f1354750X.2017.1417482&partnerID=40&md5=34227c353d13c8df883e66e3d9f0ea96",1354750X,,BIOMF,Article,"Final",,Scopus,2-s2.0-85041124785
"Jo J.H., Kim W., Lim J.","8558761900;55581636400;7403453903;","Ammonia-oxidizers’ diversity in wastewater treatment processes",2018,"Environmental Technology (United Kingdom)","39","7",,"887","894",,1,"10.1080/09593330.2017.1316317","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85018242681&doi=10.1080%2f09593330.2017.1316317&partnerID=40&md5=e5fa91a6a8c89c6c0442083de4f59911",09593330,,ENVTE,Article,"Final",,Scopus,2-s2.0-85018242681
"Jeong C.M., Jung Y.G., Lee S.J.","57194784873;36960138200;55716479700;","Deep belief networks based radar signal classification system",2018,"Journal of Ambient Intelligence and Humanized Computing",,,,"1","13",,,"10.1007/s12652-018-0774-7","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85049557915&doi=10.1007%2fs12652-018-0774-7&partnerID=40&md5=3b099cb2b6f083d362f60e390f226bcc",18685137,,,Article in Press,"Article in Press",,Scopus,2-s2.0-85049557915
"An S.-Y., An C.-H., Lee K.-Y., Jang J.H., Choung Y.-H., Lee S.H.","55258203200;17134437600;22135779500;26639429600;7004685469;56044373300;","Diagnostic role of cone beam computed tomography for the position of straight array",2018,"Acta Oto-Laryngologica","138","4",,"375","381",,,"10.1080/00016489.2017.1404639","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85035134504&doi=10.1080%2f00016489.2017.1404639&partnerID=40&md5=92904ac6d423f8c526000a398928d044",00016489,,AOLAA,Article,"Final",,Scopus,2-s2.0-85035134504
"Park K., Cho N.H., Jeon M., Lee S.H., Jang J.H., Boppart S.A., Jung W., Kim J.","56017776400;57208579795;24171094000;56044373300;26639429600;56040564300;7201622408;7601373350;","Optical assessment of the in vivo tympanic membrane status using a handheld optical coherence tomography-based otoscope",2018,"Acta Oto-Laryngologica","138","4",,"367","374",,1,"10.1080/00016489.2017.1395515","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85033681672&doi=10.1080%2f00016489.2017.1395515&partnerID=40&md5=bcde068f29358149732fbd1f9c2a4ef3",00016489,,AOLAA,Article,"Final",,Scopus,2-s2.0-85033681672
"Jeong S., Park K., Park Y.","57202504535;57194833768;56962990300;","Quantum resistant NTRU-based key distribution scheme for SIP",2018,"International Conference on Electronics, Information and Communication, ICEIC 2018","2018-January",,,"1","2",,1,"10.23919/ELINFOCOM.2018.8330689","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048545748&doi=10.23919%2fELINFOCOM.2018.8330689&partnerID=40&md5=bcc256933acf3df1ad4d7cc23afc7de6",,9781538647547,,Conference Paper,"Final",,Scopus,2-s2.0-85048545748
"Park K., Lee K., Park Y.","57194833768;57195434583;56962990300;","Cryptanalysis and improvement of an efficient two-party authentication key exchange protocol for mobile environment",2018,"International Conference on Electronics, Information and Communication, ICEIC 2018","2018-January",,,"1","2",,,"10.23919/ELINFOCOM.2018.8330686","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048546056&doi=10.23919%2fELINFOCOM.2018.8330686&partnerID=40&md5=fbe6e0c4ce415b2b64c539500f5848bd",,9781538647547,,Conference Paper,"Final",,Scopus,2-s2.0-85048546056
"Seo J.H., Yoon Y.J., Lee H.G., Kang I.M.","55516610100;55517032200;55505901900;7203062678;","Design optimization InGaAs/GaAsSb-based heterojunction Gate-all-around (GAA) arch-shaped tunneling field-effect transistor (A-TFET)",2018,"International Conference on Electronics, Information and Communication, ICEIC 2018","2018-January",,,"1","2",,,"10.23919/ELINFOCOM.2018.8330638","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048501028&doi=10.23919%2fELINFOCOM.2018.8330638&partnerID=40&md5=5266bae4853b3d129d69705ae5d113be",,9781538647547,,Conference Paper,"Final",,Scopus,2-s2.0-85048501028
"Ten L.N., Okiria J., Lee J.-J., Lee S.-Y., Park S., Lee D.S., Kang I.-K., Kim M.K., Jung H.-Y.","6603039265;57195671664;49561360400;56106499600;57192097962;55568524907;56577308800;35080583500;7403029383;","Spirosoma terrae sp. nov., Isolated from Soil from Jeju Island, Korea",2018,"Current Microbiology","75","4",,"492","498",,1,"10.1007/s00284-017-1408-6","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85037672955&doi=10.1007%2fs00284-017-1408-6&partnerID=40&md5=164cdc378a9b655e074c76e217209f18",03438651,,CUMID,Article,"Final",,Scopus,2-s2.0-85037672955
"Ohn J.-E., Ten L.N., Park K.I., Kim B.-O., Han J.-S., Jung H.-Y.","57201444030;6603039265;7408066185;7501567571;8277688900;7403029383;","Hymenobacter terrigena sp. nov., isolated from soil",2018,"Journal of Microbiology","56","4",,"231","237",,1,"10.1007/s12275-018-8029-z","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85044840234&doi=10.1007%2fs12275-018-8029-z&partnerID=40&md5=ac6aae32b1248c15b755514bf7082a4b",12258873,,,Article,"Final",,Scopus,2-s2.0-85044840234
"Kim J.Y., Chun S.Y., Park J.-S., Chung J.-W., Ha Y.-S., Lee J.N., Kwon T.G.","57202767639;8688166900;44061744500;35204798500;35487226400;16301364600;15073765400;","Laminin and Platelet-Derived Growth Factor-BB Promote Neuronal Differentiation of Human Urine-Derived Stem Cells",2018,"Tissue Engineering and Regenerative Medicine","15","2",,"195","209",,1,"10.1007/s13770-017-0102-x","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85044086496&doi=10.1007%2fs13770-017-0102-x&partnerID=40&md5=dfa7bea9b9b952272ba016378dc69156",17382696,,,Article,"Final",,Scopus,2-s2.0-85044086496
"Jeong J., Kown M., Park E.","55488558800;57202037276;23995577700;","Safety assessment of near surface disposal facility for low-and intermediate-level radioactive waste (LILW) through multiphase-fluid simulations based on various scenarios",2018,"Economic and Environmental Geology","51","2",,"131","147",,,"10.9719/EEG.2018.51.2.131","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85046903670&doi=10.9719%2fEEG.2018.51.2.131&partnerID=40&md5=090e759e03ae35dfabc552312098fa68",12257281,,,Article,"Final",,Scopus,2-s2.0-85046903670
"Cho J., Lee J.","57193627687;41561405700;","Internationalization and performance of Korean SMEs: The moderating role of competitive strategy",2018,"Asian Business and Management","17","2",,"140","166",,2,"10.1057/s41291-018-0036-8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85045770827&doi=10.1057%2fs41291-018-0036-8&partnerID=40&md5=391f74d222073e7b42080162c7ef1358",14724782,,,Article,"Final",,Scopus,2-s2.0-85045770827
"Mai H.-N., Lee K.E., Ha J.-H., Lee D.-H.","56964780900;56041259000;55549831900;35770948000;","Effects of image and education on the precision of the measurement method for evaluating prosthesis misfit",2018,"Journal of Prosthetic Dentistry","119","4",,"600","605",,,"10.1016/j.prosdent.2017.05.022","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85026749913&doi=10.1016%2fj.prosdent.2017.05.022&partnerID=40&md5=6dccf0d02ff958d271316870777df5d5",00223913,,JPDEA,Article,"Final",,Scopus,2-s2.0-85026749913
"Lee Y.-H., Cha S.-I., Shin K.-M., Lim J.-K., Yoo S.-S., Lee S.-Y., Lee J., Kim C.-H., Park J.-Y., Lee W.K.","57199022948;35227126400;7402410737;55515341400;56479781600;49863712700;13805476000;7409873555;19638788200;22953484700;","Clinical relevance of syncope in patients with pulmonary embolism",2018,"Thrombosis Research","164",,,"85","89",,2,"10.1016/j.thromres.2018.02.147","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85042874699&doi=10.1016%2fj.thromres.2018.02.147&partnerID=40&md5=40c2b9bc2b2831d8d477b02000272570",00493848,,THBRA,Article,"Final",,Scopus,2-s2.0-85042874699
"Kim S., Kim K.-J.","55695897200;55510867400;","Crystal structure of Acyl-CoA oxidase 3 from Yarrowia lipolytica with specificity for short-chain Acyl-CoA",2018,"Journal of Microbiology and Biotechnology","28","4",,"597","605",,1,"10.4014/jmb.1711.11032","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85046124753&doi=10.4014%2fjmb.1711.11032&partnerID=40&md5=54aebdce7b69193b8837cb9ccd4f0cd9",10177825,,JOMBE,Article,"Final",,Scopus,2-s2.0-85046124753
"Ha H.J., Sohn S.H.","57023054500;7101646506;","Characteristics of the photocurrent limited by the space charge",2018,"New Physics: Sae Mulli","68","4",,"459","466",,1,"10.3938/NPSM.68.459","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85046363725&doi=10.3938%2fNPSM.68.459&partnerID=40&md5=6a6727717cd65c341a0284cdad76b386",03744914,,,Article,"Final",,Scopus,2-s2.0-85046363725
"Yoon Y.J., Seo J.H., Kang I.M.","55517032200;55516610100;7203062678;","Capacitorless one-transistor dynamic random-access memory based on asymmetric double-gate Ge/GaAs-heterojunction tunneling field-effect transistor with n-doped boosting layer and drain-underlap structure",2018,"Japanese Journal of Applied Physics","57","4", 04FG03,"","",,3,"10.7567/JJAP.57.04FG03","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85044438063&doi=10.7567%2fJJAP.57.04FG03&partnerID=40&md5=6737d4707d9d246d96dce4ed1a8b83cd",00214922,,,Conference Paper,"Final",,Scopus,2-s2.0-85044438063
"Khan M.R.R., Kang S.-W.","36761052600;7405682695;","Fast, Highly Sensitive Interdigitated Capacitor Sensor to Detect Wide Range of Temperatures Using Graphene-Oxide-Containing Dielectric Membrane",2018,"IEEE Sensors Journal","18","7",,"2667","2674",,,"10.1109/JSEN.2018.2807395","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85042201871&doi=10.1109%2fJSEN.2018.2807395&partnerID=40&md5=9b4fe25889cbd94458f67d6f8dbfb2d8",1530437X,,,Article,"Final",,Scopus,2-s2.0-85042201871
"Kim Y.G., Jo W.-K.","57196174466;7103322277;","Coupling copper and hydrogenated TiO2 to bare TiO2 structures for improved photocatalytic performance",2018,"Journal of the American Ceramic Society","101","4",,"1479","1487",,2,"10.1111/jace.15335","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85041448244&doi=10.1111%2fjace.15335&partnerID=40&md5=89751c26b8c66f8c2d1c44d1bca27980",00027820,,JACTA,Article,"Final",,Scopus,2-s2.0-85041448244
